2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000,  6.332873118527889E+08, -1.357175556995868E+09, -2.134637041453660E+06,
2458940.541666667, A.D. 2020-Apr-01 01:00:00.0000,  6.332982597611201E+08, -1.357153640530274E+09, -2.137989740430295E+06,
2458940.583333333, A.D. 2020-Apr-01 02:00:00.0000,  6.333090974570316E+08, -1.357131996606838E+09, -2.141190655671954E+06,
2458940.625000000, A.D. 2020-Apr-01 03:00:00.0000,  6.333198301902658E+08, -1.357110626755924E+09, -2.144239520932674E+06,
2458940.666666667, A.D. 2020-Apr-01 04:00:00.0000,  6.333304632244190E+08, -1.357089532428273E+09, -2.147136112388253E+06,
2458940.708333333, A.D. 2020-Apr-01 05:00:00.0000,  6.333410018353769E+08, -1.357068714995042E+09, -2.149880248461127E+06,
2458940.750000000, A.D. 2020-Apr-01 06:00:00.0000,  6.333514513097620E+08, -1.357048175747864E+09, -2.152471789633691E+06,
2458940.791666667, A.D. 2020-Apr-01 07:00:00.0000,  6.333618169433972E+08, -1.357027915898935E+09, -2.154910638251901E+06,
2458940.833333333, A.D. 2020-Apr-01 08:00:00.0000,  6.333721040397813E+08, -1.357007936581121E+09, -2.157196738315940E+06,
2458940.875000000, A.D. 2020-Apr-01 09:00:00.0000,  6.333823179085801E+08, -1.356988238848095E+09, -2.159330075262666E+06,
2458940.916666667, A.D. 2020-Apr-01 10:00:00.0000,  6.333924638641329E+08, -1.356968823674489E+09, -2.161310675736606E+06,
2458940.958333333, A.D. 2020-Apr-01 11:00:00.0000,  6.334025472239739E+08, -1.356949691956072E+09, -2.163138607351422E+06,
2458941.000000000, A.D. 2020-Apr-01 12:00:00.0000,  6.334125733073690E+08, -1.356930844509947E+09, -2.164813978441656E+06,
2458941.041666667, A.D. 2020-Apr-01 13:00:00.0000,  6.334225474338695E+08, -1.356912282074775E+09, -2.166336937805474E+06,
2458941.083333333, A.D. 2020-Apr-01 14:00:00.0000,  6.334324749218806E+08, -1.356894005311012E+09, -2.167707674438357E+06,
2458941.125000000, A.D. 2020-Apr-01 15:00:00.0000,  6.334423610872483E+08, -1.356876014801172E+09, -2.168926417257488E+06,
2458941.166666667, A.D. 2020-Apr-01 16:00:00.0000,  6.334522112418609E+08, -1.356858311050108E+09, -2.169993434817672E+06,
2458941.208333333, A.D. 2020-Apr-01 17:00:00.0000,  6.334620306922687E+08, -1.356840894485311E+09, -2.170909035020173E+06,
2458941.250000000, A.D. 2020-Apr-01 18:00:00.0000,  6.334718247383213E+08, -1.356823765457225E+09, -2.171673564812303E+06,
2458941.291666667, A.D. 2020-Apr-01 19:00:00.0000,  6.334815986718202E+08, -1.356806924239590E+09, -2.172287409879804E+06,
2458941.333333333, A.D. 2020-Apr-01 20:00:00.0000,  6.334913577751901E+08, -1.356790371029792E+09, -2.172750994332910E+06,
2458941.375000000, A.D. 2020-Apr-01 21:00:00.0000,  6.335011073201686E+08, -1.356774105949234E+09, -2.173064780383527E+06,
2458941.416666667, A.D. 2020-Apr-01 22:00:00.0000,  6.335108525665115E+08, -1.356758129043721E+09, -2.173229268018126E+06,
2458941.458333333, A.D. 2020-Apr-01 23:00:00.0000,  6.335205987607182E+08, -1.356742440283865E+09, -2.173244994664788E+06,
2458941.500000000, A.D. 2020-Apr-02 00:00:00.0000,  6.335303511347735E+08, -1.356727039565497E+09, -2.173112534852087E+06,
2458941.541666667, A.D. 2020-Apr-02 01:00:00.0000,  6.335401149049251E+08, -1.356711926710119E+09, -2.172832499856472E+06,
2458941.583333333, A.D. 2020-Apr-02 02:00:00.0000,  6.335498952703948E+08, -1.356697101465377E+09, -2.172405537328899E+06,
2458941.625000000, A.D. 2020-Apr-02 03:00:00.0000,  6.335596974122020E+08, -1.356682563505486E+09, -2.171832330960691E+06,
2458941.666666667, A.D. 2020-Apr-02 04:00:00.0000,  6.335695264920106E+08, -1.356668312431708E+09, -2.171113600119174E+06,
2458941.708333333, A.D. 2020-Apr-02 05:00:00.0000,  6.335793876509479E+08, -1.356654347772852E+09, -2.170250099476635E+06,
2458941.750000000, A.D. 2020-Apr-02 06:00:00.0000,  6.335892860084451E+08, -1.356640668985770E+09, -2.169242618634820E+06,
2458941.791666667, A.D. 2020-Apr-02 07:00:00.0000,  6.335992266610974E+08, -1.356627275455876E+09, -2.168091981746495E+06,
2458941.833333333, A.D. 2020-Apr-02 08:00:00.0000,  6.336092146815439E+08, -1.356614166497669E+09, -2.166799047134995E+06,
2458941.875000000, A.D. 2020-Apr-02 09:00:00.0000,  6.336192551173692E+08, -1.356601341355263E+09, -2.165364706908882E+06,
2458941.916666667, A.D. 2020-Apr-02 10:00:00.0000,  6.336293529900197E+08, -1.356588799202936E+09, -2.163789886573255E+06,
2458941.958333333, A.D. 2020-Apr-02 11:00:00.0000,  6.336395132937430E+08, -1.356576539145683E+09, -2.162075544639349E+06,
2458942.000000000, A.D. 2020-Apr-02 12:00:00.0000,  6.336497409945421E+08, -1.356564560219779E+09, -2.160222672228634E+06,
2458942.041666667, A.D. 2020-Apr-02 13:00:00.0000,  6.336600410291492E+08, -1.356552861393353E+09, -2.158232292675138E+06,
2458942.083333333, A.D. 2020-Apr-02 14:00:00.0000,  6.336704183040172E+08, -1.356541441566975E+09, -2.156105461124420E+06,
2458942.125000000, A.D. 2020-Apr-02 15:00:00.0000,  6.336808776943277E+08, -1.356530299574244E+09, -2.153843264129758E+06,
2458942.166666667, A.D. 2020-Apr-02 16:00:00.0000,  6.336914240430173E+08, -1.356519434182389E+09, -2.151446819245398E+06,
