2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000, -1.471923166635424E+08, -2.861000299246477E+07,  8.291942464411259E+03,
2458940.541666667, A.D. 2020-Apr-01 01:00:00.0000, -1.471727410766486E+08, -2.871551316861552E+07,  8.294310373505577E+03,
2458940.583333333, A.D. 2020-Apr-01 02:00:00.0000, -1.471530901194735E+08, -2.882100758430520E+07,  8.296680254532024E+03,
2458940.625000000, A.D. 2020-Apr-01 03:00:00.0000, -1.471333638088518E+08, -2.892648618576122E+07,  8.299052462959662E+03,
2458940.666666667, A.D. 2020-Apr-01 04:00:00.0000, -1.471135621616660E+08, -2.903194891925952E+07,  8.301427355259657E+03,
2458940.708333333, A.D. 2020-Apr-01 05:00:00.0000, -1.470936851948461E+08, -2.913739573112499E+07,  8.303805288901553E+03,
2458940.750000000, A.D. 2020-Apr-01 06:00:00.0000, -1.470737329253691E+08, -2.924282656773171E+07,  8.306186622295529E+03,
2458940.791666667, A.D. 2020-Apr-01 07:00:00.0000, -1.470537053702592E+08, -2.934824137550324E+07,  8.308571714807302E+03,
2458940.833333333, A.D. 2020-Apr-01 08:00:00.0000, -1.470336025465871E+08, -2.945364010091294E+07,  8.310960926704109E+03,
2458940.875000000, A.D. 2020-Apr-01 09:00:00.0000, -1.470134244714697E+08, -2.955902269048426E+07,  8.313354619145393E+03,
2458940.916666667, A.D. 2020-Apr-01 10:00:00.0000, -1.469931711620701E+08, -2.966438909079104E+07,  8.315753154153004E+03,
2458940.958333333, A.D. 2020-Apr-01 11:00:00.0000, -1.469728426355971E+08, -2.976973924845778E+07,  8.318156894579530E+03,
2458941.000000000, A.D. 2020-Apr-01 12:00:00.0000, -1.469524389093049E+08, -2.987507311016000E+07,  8.320566204095259E+03,
2458941.041666667, A.D. 2020-Apr-01 13:00:00.0000, -1.469319600004926E+08, -2.998039062262447E+07,  8.322981447149068E+03,
2458941.083333333, A.D. 2020-Apr-01 14:00:00.0000, -1.469114059265043E+08, -3.008569173262953E+07,  8.325402988942340E+03,
2458941.125000000, A.D. 2020-Apr-01 15:00:00.0000, -1.468907767047285E+08, -3.019097638700541E+07,  8.327831195410341E+03,
2458941.166666667, A.D. 2020-Apr-01 16:00:00.0000, -1.468700723525976E+08, -3.029624453263450E+07,  8.330266433173791E+03,
2458941.208333333, A.D. 2020-Apr-01 17:00:00.0000, -1.468492928875879E+08, -3.040149611645164E+07,  8.332709069538862E+03,
2458941.250000000, A.D. 2020-Apr-01 18:00:00.0000, -1.468284383272192E+08, -3.050673108544444E+07,  8.335159472445026E+03,
2458941.291666667, A.D. 2020-Apr-01 19:00:00.0000, -1.468075086890540E+08, -3.061194938665355E+07,  8.337618010427803E+03,
2458941.333333333, A.D. 2020-Apr-01 20:00:00.0000, -1.467865039906978E+08, -3.071715096717296E+07,  8.340085052620620E+03,
2458941.375000000, A.D. 2020-Apr-01 21:00:00.0000, -1.467654242497982E+08, -3.082233577415029E+07,  8.342560968684033E+03,
2458941.416666667, A.D. 2020-Apr-01 22:00:00.0000, -1.467442694840448E+08, -3.092750375478708E+07,  8.345046128813177E+03,
2458941.458333333, A.D. 2020-Apr-01 23:00:00.0000, -1.467230397111686E+08, -3.103265485633909E+07,  8.347540903661400E+03,
2458941.500000000, A.D. 2020-Apr-02 00:00:00.0000, -1.467017349489421E+08, -3.113778902611655E+07,  8.350045664343983E+03,
2458941.541666667, A.D. 2020-Apr-02 01:00:00.0000, -1.466803552151781E+08, -3.124290621148449E+07,  8.352560782391578E+03,
2458941.583333333, A.D. 2020-Apr-02 02:00:00.0000, -1.466589005277300E+08, -3.134800635986300E+07,  8.355086629698053E+03,
2458941.625000000, A.D. 2020-Apr-02 03:00:00.0000, -1.466373709044911E+08, -3.145308941872751E+07,  8.357623578522354E+03,
2458941.666666667, A.D. 2020-Apr-02 04:00:00.0000, -1.466157663633941E+08, -3.155815533560906E+07,  8.360172001406550E+03,
2458941.708333333, A.D. 2020-Apr-02 05:00:00.0000, -1.465940869224108E+08, -3.166320405809462E+07,  8.362732271188870E+03,
2458941.750000000, A.D. 2020-Apr-02 06:00:00.0000, -1.465723325995519E+08, -3.176823553382729E+07,  8.365304760918021E+03,
2458941.791666667, A.D. 2020-Apr-02 07:00:00.0000, -1.465505034128658E+08, -3.187324971050665E+07,  8.367889843853191E+03,
2458941.833333333, A.D. 2020-Apr-02 08:00:00.0000, -1.465285993804391E+08, -3.197824653588895E+07,  8.370487893400714E+03,
2458941.875000000, A.D. 2020-Apr-02 09:00:00.0000, -1.465066205203955E+08, -3.208322595778748E+07,  8.373099283099174E+03,
2458941.916666667, A.D. 2020-Apr-02 10:00:00.0000, -1.464845668508956E+08, -3.218818792407269E+07,  8.375724386548623E+03,
2458941.958333333, A.D. 2020-Apr-02 11:00:00.0000, -1.464624383901363E+08, -3.229313238267258E+07,  8.378363577390090E+03,
2458942.000000000, A.D. 2020-Apr-02 12:00:00.0000, -1.464402351563503E+08, -3.239805928157289E+07,  8.381017229262739E+03,
2458942.041666667, A.D. 2020-Apr-02 13:00:00.0000, -1.464179571678059E+08, -3.250296856881734E+07,  8.383685715761036E+03,
2458942.083333333, A.D. 2020-Apr-02 14:00:00.0000, -1.463956044428060E+08, -3.260786019250793E+07,  8.386369410388172E+03,
2458942.125000000, A.D. 2020-Apr-02 15:00:00.0000, -1.463731769996882E+08, -3.271273410080514E+07,  8.389068686507642E+03,
2458942.166666667, A.D. 2020-Apr-02 16:00:00.0000, -1.463506748568239E+08, -3.281759024192820E+07,  8.391783917320892E+03,
